Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
564,CA-2019-100564,22-08-2019,26-08-2019,Second Class,CUST-015,Customer 13,Consumer,India,Hyderabad,Kerala,595461,North,PROD-077,Technology,Laptops,Chair,3714,2,0.03,1100
565,CA-2019-100565,05-11-2019,08-11-2019,First Class,CUST-045,Customer 39,Consumer,India,Ahmedabad,Gujarat,542856,North,PROD-058,Office Supplies,Binders,Table,2225,2,0.17,322
566,CA-2019-100566,07-01-2019,09-01-2019,First Class,CUST-021,Customer 30,Corporate,India,Bangalore,Karnataka,863287,West,PROD-075,Furniture,Chairs,Laptop,45589,4,0.18,6903
567,CA-2019-100567,11-06-2019,12-06-2019,Standard Class,CUST-031,Customer 36,Consumer,India,Ahmedabad,Delhi,140203,South,PROD-058,Office Supplies,Accessories,Headphones,56415,2,0.12,11827
568,CA-2019-100568,29-06-2019,30-06-2019,Standard Class,CUST-019,Customer 38,Home Office,India,Kochi,Gujarat,588635,South,PROD-077,Furniture,Accessories,Chair,32931,4,0.19,2825
569,CA-2019-100569,30-07-2019,03-08-2019,Second Class,CUST-038,Customer 13,Corporate,India,Bangalore,Gujarat,527887,West,PROD-049,Office Supplies,Laptops,Notebook,23260,1,0.12,6323
570,CA-2019-100570,11-05-2019,15-05-2019,Second Class,CUST-037,Customer 23,Corporate,India,Delhi,Tamil Nadu,786600,West,PROD-052,Furniture,Storage,Laptop,58490,4,0.16,5708
571,CA-2019-100571,09-01-2019,10-01-2019,First Class,CUST-016,Customer 36,Corporate,India,Delhi,Gujarat,139926,North,PROD-031,Technology,Laptops,Binder,30158,4,0.13,4607
572,CA-2019-100572,01-06-2019,05-06-2019,Second Class,CUST-014,Customer 40,Corporate,India,Delhi,Karnataka,336126,West,PROD-033,Technology,Paper,Smartphone,51001,1,0.05,10176
573,CA-2019-100573,13-05-2019,17-05-2019,Second Class,CUST-031,Customer 46,Consumer,India,Hyderabad,Gujarat,832170,South,PROD-013,Furniture,Binders,Chair,3110,2,0.06,498
574,CA-2019-100574,12-04-2019,16-04-2019,Standard Class,CUST-048,Customer 12,Corporate,India,Bangalore,Kerala,925225,West,PROD-014,Furniture,Chairs,Notebook,20183,2,0.08,3533
575,CA-2019-100575,28-10-2019,29-10-2019,First Class,CUST-030,Customer 43,Consumer,India,Bangalore,Karnataka,911500,South,PROD-044,Furniture,Laptops,Storage Box,59648,4,0.19,9543
576,CA-2019-100576,25-08-2019,28-08-2019,Standard Class,CUST-011,Customer 37,Consumer,India,Chennai,Maharashtra,903473,West,PROD-036,Furniture,Tables,Laptop,32536,4,0.11,3816
577,CA-2019-100577,29-12-2019,02-01-2020,Second Class,CUST-015,Customer 19,Corporate,India,Mumbai,Rajasthan,516555,West,PROD-033,Office Supplies,Tables,Notebook,10860,1,0.07,2704
578,CA-2019-100578,17-06-2019,22-06-2019,Second Class,CUST-028,Customer 32,Corporate,India,Mumbai,Delhi,447587,West,PROD-059,Technology,Tables,Laptop,38080,5,0.15,7229
579,CA-2019-100579,05-04-2019,08-04-2019,First Class,CUST-016,Customer 32,Consumer,India,Chennai,Karnataka,633539,West,PROD-040,Office Supplies,Binders,Headphones,41943,3,0.13,10660
580,CA-2019-100580,26-06-2019,01-07-2019,Standard Class,CUST-026,Customer 45,Home Office,India,Hyderabad,Kerala,310486,South,PROD-006,Office Supplies,Accessories,Smartphone,7466,2,0.05,419
581,CA-2019-100581,04-02-2019,08-02-2019,Standard Class,CUST-027,Customer 29,Corporate,India,Hyderabad,Rajasthan,378844,South,PROD-024,Office Supplies,Binders,Smartphone,24635,5,0.12,5406
582,CA-2019-100582,09-09-2019,12-09-2019,First Class,CUST-001,Customer 11,Home Office,India,Delhi,Tamil Nadu,774971,West,PROD-050,Office Supplies,Laptops,Chair,1777,5,0.02,427
583,CA-2019-100583,22-06-2019,25-06-2019,Standard Class,CUST-012,Customer 31,Home Office,India,Mumbai,Delhi,473664,North,PROD-070,Furniture,Binders,Table,42668,5,0.04,4391
584,CA-2019-100584,06-10-2019,08-10-2019,Second Class,CUST-031,Customer 2,Consumer,India,Chennai,Rajasthan,309589,South,PROD-038,Furniture,Accessories,Headphones,9447,3,0.02,578
585,CA-2019-100585,04-06-2019,05-06-2019,Standard Class,CUST-018,Customer 5,Home Office,India,Jaipur,Rajasthan,560696,North,PROD-090,Technology,Binders,Table,32070,3,0.03,8524
586,CA-2019-100586,30-09-2019,04-10-2019,Second Class,CUST-005,Customer 30,Corporate,India,Delhi,Telangana,382371,South,PROD-094,Office Supplies,Accessories,Headphones,36705,2,0.12,9752
587,CA-2019-100587,14-04-2019,16-04-2019,First Class,CUST-033,Customer 14,Home Office,India,Bangalore,Rajasthan,305423,North,PROD-088,Furniture,Chairs,Binder,38909,5,0.06,7053
588,CA-2019-100588,23-05-2019,26-05-2019,Standard Class,CUST-044,Customer 45,Corporate,India,Delhi,Kerala,955820,South,PROD-012,Technology,Binders,Smartphone,4998,1,0.1,517
589,CA-2019-100589,23-09-2019,28-09-2019,Second Class,CUST-009,Customer 11,Corporate,India,Chennai,Telangana,779845,North,PROD-070,Technology,Storage,Notebook,26118,1,0.19,3217
590,CA-2019-100590,17-04-2019,19-04-2019,Second Class,CUST-043,Customer 22,Consumer,India,Hyderabad,Kerala,425185,North,PROD-058,Furniture,Paper,Binder,40836,1,0.17,8593
591,CA-2019-100591,04-03-2019,08-03-2019,Second Class,CUST-047,Customer 29,Consumer,India,Ahmedabad,Kerala,542136,West,PROD-100,Technology,Paper,Headphones,46050,5,0.13,11591
592,CA-2019-100592,24-07-2019,28-07-2019,Second Class,CUST-019,Customer 20,Home Office,India,Ahmedabad,Gujarat,997416,South,PROD-016,Office Supplies,Binders,Binder,59530,5,0.16,4057
593,CA-2019-100593,05-02-2019,08-02-2019,Second Class,CUST-010,Customer 16,Home Office,India,Bangalore,Tamil Nadu,428977,West,PROD-066,Technology,Storage,Chair,55025,4,0.14,9764
594,CA-2019-100594,16-05-2019,21-05-2019,First Class,CUST-019,Customer 12,Consumer,India,Pune,Maharashtra,218051,North,PROD-074,Office Supplies,Storage,Smartphone,9343,2,0.12,696
595,CA-2019-100595,04-10-2019,09-10-2019,Standard Class,CUST-036,Customer 10,Home Office,India,Jaipur,Delhi,552336,South,PROD-040,Office Supplies,Binders,Chair,19254,3,0.08,1038
596,CA-2019-100596,05-09-2019,09-09-2019,Standard Class,CUST-021,Customer 41,Corporate,India,Kochi,Tamil Nadu,591137,West,PROD-082,Office Supplies,Laptops,Notebook,8032,2,0.11,1675
597,CA-2019-100597,25-11-2019,27-11-2019,Standard Class,CUST-050,Customer 27,Consumer,India,Delhi,Delhi,268104,West,PROD-082,Furniture,Paper,Headphones,49653,1,0.04,3942
598,CA-2019-100598,19-09-2019,23-09-2019,Second Class,CUST-034,Customer 48,Consumer,India,Delhi,Telangana,726556,North,PROD-043,Office Supplies,Tables,Notebook,55784,2,0.03,5820
599,CA-2019-100599,12-02-2019,17-02-2019,Second Class,CUST-011,Customer 1,Consumer,India,Ahmedabad,Rajasthan,172146,West,PROD-051,Technology,Phones,Notebook,35473,5,0.12,10276
600,CA-2019-100600,24-03-2019,29-03-2019,First Class,CUST-050,Customer 46,Consumer,India,Surat,Telangana,902228,West,PROD-036,Furniture,Tables,Storage Box,31583,4,0.15,6259
601,CA-2019-100601,16-08-2019,17-08-2019,Second Class,CUST-040,Customer 36,Home Office,India,Ahmedabad,Telangana,927879,South,PROD-009,Technology,Paper,Headphones,56955,1,0.15,13101
602,CA-2019-100602,08-08-2019,09-08-2019,Standard Class,CUST-037,Customer 45,Home Office,India,Jaipur,Rajasthan,677852,West,PROD-055,Technology,Paper,Storage Box,49691,2,0.16,13907
603,CA-2019-100603,23-02-2019,27-02-2019,First Class,CUST-041,Customer 29,Home Office,India,Surat,Karnataka,445283,South,PROD-004,Furniture,Paper,Chair,17405,1,0.05,5176
604,CA-2019-100604,11-12-2019,14-12-2019,First Class,CUST-019,Customer 46,Consumer,India,Jaipur,Delhi,449172,South,PROD-082,Furniture,Binders,Storage Box,8232,1,0.08,884
605,CA-2019-100605,14-03-2019,15-03-2019,First Class,CUST-045,Customer 10,Consumer,India,Kochi,Delhi,514848,South,PROD-040,Furniture,Storage,Smartphone,51197,5,0.07,9955
606,CA-2019-100606,05-09-2019,07-09-2019,First Class,CUST-039,Customer 37,Corporate,India,Pune,Kerala,800963,West,PROD-069,Technology,Chairs,Table,13853,2,0.08,3846
607,CA-2019-100607,04-02-2019,08-02-2019,Standard Class,CUST-049,Customer 1,Consumer,India,Chennai,Gujarat,997141,North,PROD-056,Furniture,Tables,Storage Box,19456,2,0.18,5157
608,CA-2019-100608,23-07-2019,27-07-2019,First Class,CUST-043,Customer 30,Corporate,India,Bangalore,Karnataka,422566,South,PROD-022,Technology,Storage,Binder,39221,2,0.06,10264
609,CA-2019-100609,13-11-2019,16-11-2019,Second Class,CUST-040,Customer 16,Home Office,India,Jaipur,Gujarat,585959,North,PROD-079,Technology,Binders,Notebook,20737,4,0.02,3277
610,CA-2019-100610,30-06-2019,04-07-2019,Standard Class,CUST-035,Customer 11,Home Office,India,Ahmedabad,Rajasthan,365949,West,PROD-048,Furniture,Tables,Headphones,40158,5,0.04,6261
611,CA-2019-100611,24-07-2019,25-07-2019,Second Class,CUST-031,Customer 18,Corporate,India,Bangalore,Delhi,339981,West,PROD-003,Technology,Storage,Smartphone,6949,4,0.09,664
612,CA-2019-100612,17-04-2019,21-04-2019,Standard Class,CUST-035,Customer 34,Consumer,India,Surat,Kerala,574315,South,PROD-092,Furniture,Paper,Notebook,59555,5,0.18,14335
613,CA-2019-100613,22-06-2019,27-06-2019,Standard Class,CUST-036,Customer 40,Consumer,India,Pune,Kerala,841826,South,PROD-056,Technology,Storage,Notebook,11417,4,0.07,802
614,CA-2019-100614,19-01-2019,24-01-2019,Standard Class,CUST-042,Customer 2,Home Office,India,Jaipur,Tamil Nadu,669321,North,PROD-075,Office Supplies,Binders,Headphones,47010,1,0.06,9775
615,CA-2019-100615,21-04-2019,23-04-2019,Standard Class,CUST-018,Customer 18,Consumer,India,Mumbai,Karnataka,609682,West,PROD-035,Technology,Storage,Binder,13769,5,0.07,1021
616,CA-2019-100616,16-10-2019,21-10-2019,Second Class,CUST-036,Customer 48,Consumer,India,Bangalore,Telangana,706798,West,PROD-073,Furniture,Phones,Table,46994,5,0.13,12663
617,CA-2019-100617,24-10-2019,28-10-2019,Second Class,CUST-002,Customer 47,Consumer,India,Jaipur,Kerala,620350,South,PROD-015,Technology,Accessories,Laptop,15303,4,0.05,2563
618,CA-2019-100618,31-03-2019,04-04-2019,Standard Class,CUST-004,Customer 23,Consumer,India,Surat,Telangana,617330,South,PROD-099,Technology,Tables,Laptop,32339,4,0.03,2110
619,CA-2019-100619,13-03-2019,17-03-2019,Second Class,CUST-020,Customer 4,Corporate,India,Ahmedabad,Maharashtra,342070,South,PROD-043,Office Supplies,Laptops,Notebook,2252,4,0.19,274
620,CA-2019-100620,15-08-2019,16-08-2019,First Class,CUST-033,Customer 11,Home Office,India,Bangalore,Rajasthan,134781,South,PROD-052,Office Supplies,Laptops,Notebook,34497,1,0.11,5692
621,CA-2019-100621,23-09-2019,27-09-2019,Standard Class,CUST-046,Customer 11,Home Office,India,Ahmedabad,Rajasthan,330090,South,PROD-060,Office Supplies,Laptops,Smartphone,49735,5,0.15,12510
622,CA-2019-100622,18-08-2019,21-08-2019,Second Class,CUST-016,Customer 29,Corporate,India,Hyderabad,Rajasthan,144282,North,PROD-038,Technology,Laptops,Notebook,26684,4,0.2,4629
623,CA-2019-100623,02-01-2019,05-01-2019,First Class,CUST-041,Customer 3,Home Office,India,Pune,Karnataka,813423,West,PROD-005,Office Supplies,Storage,Table,44731,1,0.1,8547
624,CA-2019-100624,06-08-2019,07-08-2019,Second Class,CUST-031,Customer 41,Corporate,India,Kochi,Telangana,500425,West,PROD-059,Technology,Paper,Storage Box,22697,4,0.05,6507
625,CA-2019-100625,30-06-2019,04-07-2019,Standard Class,CUST-005,Customer 31,Consumer,India,Delhi,Telangana,575309,South,PROD-098,Office Supplies,Storage,Notebook,44089,5,0.17,7538
626,CA-2019-100626,07-05-2019,10-05-2019,Standard Class,CUST-044,Customer 43,Home Office,India,Pune,Gujarat,390790,North,PROD-029,Furniture,Laptops,Headphones,50523,5,0.16,10193
627,CA-2019-100627,15-02-2019,18-02-2019,First Class,CUST-006,Customer 41,Consumer,India,Ahmedabad,Rajasthan,993557,North,PROD-055,Furniture,Paper,Binder,24315,3,0.08,4126
628,CA-2019-100628,23-08-2019,28-08-2019,First Class,CUST-026,Customer 26,Home Office,India,Kochi,Telangana,540974,West,PROD-098,Office Supplies,Chairs,Chair,47289,2,0.16,3763
629,CA-2019-100629,10-03-2019,15-03-2019,First Class,CUST-023,Customer 37,Corporate,India,Bangalore,Tamil Nadu,380828,South,PROD-029,Office Supplies,Storage,Smartphone,53338,2,0.01,4744
630,CA-2019-100630,23-11-2019,25-11-2019,Standard Class,CUST-046,Customer 25,Consumer,India,Hyderabad,Delhi,311169,North,PROD-091,Technology,Storage,Binder,14429,3,0.07,1681
631,CA-2019-100631,13-11-2019,14-11-2019,Second Class,CUST-022,Customer 28,Home Office,India,Chennai,Tamil Nadu,601095,West,PROD-065,Furniture,Tables,Binder,1535,5,0.15,456
632,CA-2019-100632,23-03-2019,26-03-2019,Standard Class,CUST-005,Customer 31,Consumer,India,Bangalore,Tamil Nadu,331425,South,PROD-036,Office Supplies,Binders,Table,39762,2,0.11,3215
633,CA-2019-100633,04-02-2019,06-02-2019,Standard Class,CUST-037,Customer 47,Consumer,India,Hyderabad,Gujarat,330316,West,PROD-027,Furniture,Phones,Chair,27607,3,0.09,2015
634,CA-2019-100634,04-12-2019,07-12-2019,Standard Class,CUST-014,Customer 28,Home Office,India,Surat,Telangana,886778,South,PROD-071,Technology,Storage,Headphones,56009,5,0.12,15609
635,CA-2019-100635,09-12-2019,10-12-2019,First Class,CUST-048,Customer 47,Home Office,India,Delhi,Rajasthan,159979,North,PROD-018,Furniture,Tables,Headphones,27227,1,0.03,6865
636,CA-2019-100636,15-09-2019,20-09-2019,First Class,CUST-035,Customer 3,Consumer,India,Delhi,Karnataka,586913,South,PROD-095,Furniture,Phones,Smartphone,57743,4,0.01,16559
637,CA-2019-100637,24-02-2019,28-02-2019,Second Class,CUST-027,Customer 50,Consumer,India,Ahmedabad,Gujarat,563651,West,PROD-005,Technology,Accessories,Storage Box,8415,4,0.15,2006
638,CA-2019-100638,20-06-2019,25-06-2019,Standard Class,CUST-037,Customer 4,Home Office,India,Mumbai,Gujarat,617570,South,PROD-056,Technology,Phones,Smartphone,10621,5,0.05,1441
639,CA-2019-100639,22-08-2019,24-08-2019,Second Class,CUST-034,Customer 8,Corporate,India,Jaipur,Maharashtra,695167,South,PROD-009,Furniture,Tables,Table,11457,4,0.05,1346
640,CA-2019-100640,25-04-2019,28-04-2019,First Class,CUST-050,Customer 6,Corporate,India,Chennai,Telangana,659631,North,PROD-086,Furniture,Chairs,Table,37420,2,0.11,4769
641,CA-2019-100641,23-11-2019,26-11-2019,Second Class,CUST-013,Customer 44,Consumer,India,Kochi,Karnataka,266001,West,PROD-049,Office Supplies,Binders,Table,2615,3,0.17,162
642,CA-2019-100642,16-05-2019,20-05-2019,Standard Class,CUST-031,Customer 10,Home Office,India,Delhi,Rajasthan,329693,North,PROD-067,Technology,Paper,Chair,9470,4,0.03,1256
643,CA-2019-100643,31-10-2019,02-11-2019,Standard Class,CUST-039,Customer 42,Consumer,India,Mumbai,Delhi,416096,West,PROD-098,Technology,Chairs,Laptop,2872,5,0.18,600
644,CA-2019-100644,14-01-2019,16-01-2019,First Class,CUST-002,Customer 14,Consumer,India,Surat,Delhi,809453,South,PROD-093,Technology,Storage,Smartphone,28288,3,0.02,5189
645,CA-2019-100645,21-06-2019,23-06-2019,Second Class,CUST-012,Customer 1,Home Office,India,Delhi,Delhi,755292,North,PROD-026,Furniture,Storage,Storage Box,20414,5,0.19,3868
646,CA-2019-100646,26-12-2019,27-12-2019,Standard Class,CUST-020,Customer 24,Consumer,India,Chennai,Tamil Nadu,149439,North,PROD-032,Office Supplies,Paper,Chair,51259,5,0.06,14443
647,CA-2019-100647,12-09-2019,17-09-2019,First Class,CUST-042,Customer 38,Consumer,India,Hyderabad,Gujarat,571969,South,PROD-072,Technology,Storage,Laptop,49922,5,0.1,7344
648,CA-2019-100648,11-03-2019,16-03-2019,First Class,CUST-049,Customer 27,Corporate,India,Mumbai,Karnataka,263671,North,PROD-005,Office Supplies,Phones,Chair,58404,1,0.17,6189
649,CA-2019-100649,30-04-2019,04-05-2019,First Class,CUST-022,Customer 23,Consumer,India,Chennai,Rajasthan,574658,South,PROD-046,Office Supplies,Chairs,Notebook,33093,3,0.14,2037
650,CA-2019-100650,27-10-2019,31-10-2019,First Class,CUST-023,Customer 39,Consumer,India,Pune,Karnataka,259867,South,PROD-098,Furniture,Tables,Table,2402,1,0.15,262
651,CA-2019-100651,13-02-2019,16-02-2019,First Class,CUST-019,Customer 20,Corporate,India,Surat,Telangana,536022,North,PROD-006,Office Supplies,Phones,Laptop,24198,1,0.02,3158
652,CA-2019-100652,21-11-2019,24-11-2019,Second Class,CUST-008,Customer 2,Corporate,India,Surat,Tamil Nadu,452690,West,PROD-023,Furniture,Binders,Smartphone,58445,1,0.02,14312
653,CA-2019-100653,15-01-2019,16-01-2019,Standard Class,CUST-044,Customer 3,Consumer,India,Delhi,Kerala,192759,North,PROD-086,Furniture,Paper,Headphones,31263,2,0.14,6799
654,CA-2019-100654,24-09-2019,29-09-2019,First Class,CUST-010,Customer 27,Home Office,India,Kochi,Maharashtra,710466,South,PROD-036,Office Supplies,Binders,Laptop,23662,3,0.06,7007
655,CA-2019-100655,31-12-2019,02-01-2020,First Class,CUST-025,Customer 1,Corporate,India,Chennai,Telangana,151431,South,PROD-094,Office Supplies,Storage,Laptop,43365,5,0.06,6979
656,CA-2019-100656,01-12-2019,06-12-2019,Second Class,CUST-029,Customer 42,Consumer,India,Pune,Kerala,653341,North,PROD-025,Technology,Accessories,Laptop,29698,2,0.05,4639
657,CA-2019-100657,21-04-2019,24-04-2019,Second Class,CUST-009,Customer 26,Corporate,India,Bangalore,Karnataka,803677,West,PROD-011,Furniture,Paper,Table,39530,3,0.02,5543
658,CA-2019-100658,25-02-2019,27-02-2019,Standard Class,CUST-037,Customer 50,Corporate,India,Surat,Telangana,778392,West,PROD-039,Technology,Laptops,Notebook,27004,1,0.19,3855
659,CA-2019-100659,03-09-2019,07-09-2019,Standard Class,CUST-002,Customer 34,Home Office,India,Kochi,Telangana,251416,South,PROD-016,Furniture,Paper,Headphones,55254,5,0.11,4190
660,CA-2019-100660,24-01-2019,25-01-2019,Second Class,CUST-003,Customer 10,Consumer,India,Bangalore,Kerala,617616,North,PROD-056,Technology,Accessories,Chair,23161,2,0.17,5821
661,CA-2019-100661,04-05-2019,08-05-2019,Standard Class,CUST-019,Customer 10,Consumer,India,Chennai,Delhi,298730,North,PROD-069,Technology,Phones,Table,13466,1,0.16,1980
662,CA-2019-100662,20-07-2019,24-07-2019,First Class,CUST-033,Customer 18,Corporate,India,Delhi,Telangana,985341,West,PROD-077,Office Supplies,Tables,Table,23493,3,0.06,6311
663,CA-2019-100663,02-12-2019,03-12-2019,Second Class,CUST-020,Customer 35,Home Office,India,Jaipur,Tamil Nadu,975786,West,PROD-040,Office Supplies,Storage,Headphones,47381,5,0.15,10827
664,CA-2019-100664,10-08-2019,12-08-2019,Second Class,CUST-011,Customer 12,Consumer,India,Ahmedabad,Delhi,537296,West,PROD-072,Technology,Laptops,Headphones,32615,4,0.08,2538
665,CA-2019-100665,15-10-2019,18-10-2019,Second Class,CUST-021,Customer 28,Consumer,India,Jaipur,Karnataka,869802,West,PROD-056,Office Supplies,Binders,Chair,1414,3,0.16,361
666,CA-2019-100666,14-12-2019,16-12-2019,Standard Class,CUST-033,Customer 8,Consumer,India,Ahmedabad,Delhi,817336,North,PROD-094,Office Supplies,Laptops,Chair,46300,5,0.19,11235
667,CA-2019-100667,09-06-2019,12-06-2019,Second Class,CUST-049,Customer 7,Corporate,India,Ahmedabad,Rajasthan,813143,South,PROD-006,Office Supplies,Paper,Laptop,49745,3,0.06,7139
668,CA-2019-100668,05-08-2019,06-08-2019,First Class,CUST-013,Customer 6,Home Office,India,Pune,Gujarat,209699,South,PROD-038,Office Supplies,Accessories,Storage Box,40140,4,0.08,3462
669,CA-2019-100669,31-03-2019,05-04-2019,First Class,CUST-013,Customer 26,Corporate,India,Kochi,Karnataka,435048,West,PROD-092,Office Supplies,Storage,Smartphone,14864,1,0.11,2559
670,CA-2019-100670,17-07-2019,21-07-2019,Second Class,CUST-018,Customer 5,Consumer,India,Pune,Delhi,294630,North,PROD-096,Technology,Paper,Headphones,47522,2,0.15,7499
671,CA-2019-100671,11-05-2019,16-05-2019,Second Class,CUST-043,Customer 49,Consumer,India,Jaipur,Maharashtra,831895,West,PROD-059,Technology,Accessories,Headphones,21613,3,0.1,6252
672,CA-2019-100672,16-05-2019,20-05-2019,Second Class,CUST-001,Customer 45,Consumer,India,Kochi,Tamil Nadu,122826,West,PROD-063,Furniture,Tables,Laptop,1879,1,0.04,357
673,CA-2019-100673,16-02-2019,20-02-2019,Second Class,CUST-027,Customer 18,Corporate,India,Bangalore,Gujarat,822790,North,PROD-094,Furniture,Laptops,Binder,54357,1,0.19,11309
674,CA-2019-100674,11-09-2019,14-09-2019,First Class,CUST-047,Customer 20,Consumer,India,Chennai,Rajasthan,617375,North,PROD-041,Office Supplies,Tables,Headphones,33477,5,0.13,9431
675,CA-2019-100675,17-06-2019,19-06-2019,Second Class,CUST-001,Customer 27,Corporate,India,Bangalore,Maharashtra,632665,South,PROD-034,Technology,Accessories,Headphones,46110,4,0.03,13213
676,CA-2019-100676,30-08-2019,03-09-2019,Standard Class,CUST-029,Customer 35,Home Office,India,Bangalore,Delhi,935830,North,PROD-063,Office Supplies,Binders,Binder,21138,3,0.05,2312
677,CA-2019-100677,29-10-2019,01-11-2019,First Class,CUST-049,Customer 3,Home Office,India,Pune,Gujarat,367446,South,PROD-006,Technology,Accessories,Laptop,9403,4,0.19,2751
678,CA-2019-100678,02-12-2019,04-12-2019,Standard Class,CUST-003,Customer 43,Consumer,India,Bangalore,Maharashtra,287015,North,PROD-051,Furniture,Binders,Chair,39725,4,0.17,4274
679,CA-2019-100679,11-12-2019,15-12-2019,Second Class,CUST-031,Customer 45,Home Office,India,Hyderabad,Maharashtra,602769,West,PROD-067,Technology,Tables,Storage Box,59165,2,0.03,8917
680,CA-2019-100680,10-10-2019,14-10-2019,Standard Class,CUST-028,Customer 41,Corporate,India,Ahmedabad,Tamil Nadu,703672,West,PROD-009,Office Supplies,Storage,Chair,47499,1,0.09,3195
681,CA-2019-100681,01-01-2019,04-01-2019,Standard Class,CUST-033,Customer 30,Home Office,India,Jaipur,Rajasthan,660502,North,PROD-096,Office Supplies,Binders,Binder,35011,1,0.2,4369
682,CA-2019-100682,29-11-2019,03-12-2019,Second Class,CUST-016,Customer 12,Consumer,India,Delhi,Tamil Nadu,172395,West,PROD-006,Office Supplies,Phones,Laptop,56098,3,0.02,12678
683,CA-2019-100683,26-09-2019,01-10-2019,Standard Class,CUST-017,Customer 10,Corporate,India,Ahmedabad,Delhi,382581,South,PROD-079,Furniture,Laptops,Headphones,58600,4,0.02,7644
684,CA-2019-100684,08-10-2019,10-10-2019,First Class,CUST-017,Customer 15,Corporate,India,Delhi,Gujarat,367116,South,PROD-079,Technology,Binders,Binder,10297,4,0.08,713
685,CA-2019-100685,16-07-2019,20-07-2019,Standard Class,CUST-007,Customer 34,Corporate,India,Hyderabad,Maharashtra,646773,South,PROD-052,Furniture,Phones,Smartphone,56080,1,0.08,3938
686,CA-2019-100686,05-06-2019,06-06-2019,Second Class,CUST-040,Customer 29,Consumer,India,Bangalore,Tamil Nadu,940534,North,PROD-049,Furniture,Tables,Chair,58486,1,0.08,16642
687,CA-2019-100687,06-01-2019,07-01-2019,Second Class,CUST-028,Customer 45,Corporate,India,Bangalore,Gujarat,640584,South,PROD-038,Office Supplies,Storage,Laptop,19582,4,0.13,5579
688,CA-2019-100688,20-10-2019,21-10-2019,Standard Class,CUST-024,Customer 41,Corporate,India,Pune,Karnataka,449194,North,PROD-098,Technology,Chairs,Chair,48426,1,0.12,6669
689,CA-2019-100689,23-04-2019,28-04-2019,Second Class,CUST-037,Customer 37,Consumer,India,Delhi,Tamil Nadu,480615,West,PROD-044,Office Supplies,Tables,Notebook,23670,1,0.09,2396
690,CA-2019-100690,17-06-2019,19-06-2019,Second Class,CUST-026,Customer 35,Consumer,India,Jaipur,Telangana,711376,North,PROD-005,Office Supplies,Laptops,Chair,27672,3,0.12,6085
691,CA-2019-100691,08-08-2019,11-08-2019,Second Class,CUST-006,Customer 21,Home Office,India,Chennai,Karnataka,561435,North,PROD-023,Technology,Storage,Binder,42342,2,0.19,5353
692,CA-2019-100692,11-08-2019,15-08-2019,Second Class,CUST-037,Customer 29,Consumer,India,Ahmedabad,Tamil Nadu,665431,West,PROD-069,Office Supplies,Phones,Headphones,56130,3,0.03,3130
693,CA-2019-100693,20-07-2019,23-07-2019,First Class,CUST-030,Customer 29,Home Office,India,Surat,Karnataka,511778,South,PROD-071,Office Supplies,Paper,Chair,32592,1,0.1,4024
694,CA-2019-100694,19-01-2019,22-01-2019,Second Class,CUST-035,Customer 19,Consumer,India,Delhi,Rajasthan,421796,North,PROD-090,Furniture,Tables,Smartphone,33767,5,0.02,3789
695,CA-2019-100695,07-08-2019,10-08-2019,Standard Class,CUST-023,Customer 4,Consumer,India,Bangalore,Delhi,750753,West,PROD-036,Furniture,Chairs,Chair,25778,2,0.16,3484
696,CA-2019-100696,26-11-2019,27-11-2019,First Class,CUST-016,Customer 40,Consumer,India,Kochi,Delhi,432983,North,PROD-031,Office Supplies,Laptops,Storage Box,51409,5,0.19,12493
697,CA-2019-100697,05-04-2019,06-04-2019,Second Class,CUST-029,Customer 11,Corporate,India,Bangalore,Kerala,616945,West,PROD-047,Furniture,Phones,Notebook,35436,3,0.07,4536
698,CA-2019-100698,28-04-2019,01-05-2019,First Class,CUST-034,Customer 19,Home Office,India,Kochi,Tamil Nadu,129979,West,PROD-097,Furniture,Paper,Notebook,17658,4,0.08,2032
699,CA-2019-100699,29-03-2019,31-03-2019,First Class,CUST-033,Customer 26,Consumer,India,Bangalore,Delhi,865554,North,PROD-033,Office Supplies,Storage,Storage Box,7958,5,0.2,1659
700,CA-2019-100700,28-09-2019,01-10-2019,Second Class,CUST-018,Customer 49,Consumer,India,Chennai,Karnataka,954025,South,PROD-007,Technology,Laptops,Storage Box,34472,3,0.05,6623
701,CA-2019-100701,27-02-2019,01-03-2019,First Class,CUST-006,Customer 13,Corporate,India,Bangalore,Delhi,194943,South,PROD-037,Furniture,Laptops,Chair,19801,2,0.14,1695
702,CA-2019-100702,22-01-2019,25-01-2019,First Class,CUST-033,Customer 4,Consumer,India,Pune,Rajasthan,635081,West,PROD-071,Office Supplies,Accessories,Smartphone,58523,4,0.15,10669
703,CA-2019-100703,05-05-2019,09-05-2019,Standard Class,CUST-019,Customer 34,Home Office,India,Pune,Rajasthan,946825,North,PROD-081,Office Supplies,Paper,Chair,37810,5,0.08,2308
704,CA-2019-100704,09-04-2019,12-04-2019,First Class,CUST-010,Customer 13,Consumer,India,Jaipur,Tamil Nadu,439508,South,PROD-045,Office Supplies,Binders,Laptop,7031,2,0.2,524
